iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
26,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
27,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
28,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
29,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
30,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
31,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
32,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
33,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
34,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
35,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
36,-1.5001450063414876,-1.5001450063414876,-1.5002255321333837,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
37,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
38,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
39,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
40,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961
41,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1331.8754059664961,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
42,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
43,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
44,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
45,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
46,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
47,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
48,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
49,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
50,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1331.8754059664961,-1322.7566632296307,-1322.9224067849832,-1322.9224067849832,-1322.9224067849832,-1331.8754059664961,-1331.8754059664961,-1331.8754059664961,-1322.784202951071,-1331.8754059664961,-1.5001450063414876,-1331.8754059664961
