iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
21,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-4779.095317668205,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
22,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
23,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
24,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
25,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
26,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
27,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
28,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4946.2178675684,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
29,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4779.095317668205,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
30,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4779.095317668205,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
31,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4779.095317668205,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
32,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-4779.095317668205,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
33,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
34,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
35,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
36,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
37,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
38,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
39,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
40,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
41,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
42,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205,-4779.095317668205
43,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
44,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
45,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
46,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
47,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
48,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
49,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
50,-1.5001450063414876,-1.5001450063414876,-1.5002216030897169,-4946.247573400551,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1428.187747059181,-1322.784202951071,-4779.095317668205,-4779.095317668205,-1322.784202951071,-4779.095317668205,-4779.095317668205
