iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
19,-1.5002207303576511,-1.5002207303576511,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
20,-1.5002207303576511,-1.5002207303576511,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
21,-1.5002207303576511,-1.5002207303576511,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
22,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
23,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
24,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
25,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
26,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
27,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
28,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
29,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
30,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
31,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
32,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
33,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
34,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
35,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
36,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
37,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
38,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
39,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
40,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
41,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
42,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
43,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
44,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
45,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
46,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
47,-1.5002207303576511,-1.5002207303576511,-1.5002335343314135,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
48,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
49,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
50,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985,-1.5002335343314985
