iteration,RBF_BO_mean,RBF_BO_std,HyperKappa_BO_mean,HyperKappa_BO_std,Random_mean,Random_std,LLM-GA_unrestricted_p0.05_mean,LLM-GA_unrestricted_p0.05_std,LLM-GA_unrestricted_p0.1_mean,LLM-GA_unrestricted_p0.1_std,LLM-GA_unrestricted_p0.3_mean,LLM-GA_unrestricted_p0.3_std,LLM-GA_unrestricted_p0.5_mean,LLM-GA_unrestricted_p0.5_std,LLM-GA_unrestricted_p0.7_mean,LLM-GA_unrestricted_p0.7_std,LLM-GA_unrestricted_p0.9_mean,LLM-GA_unrestricted_p0.9_std,LLM-GA_depth3_p0.05_mean,LLM-GA_depth3_p0.05_std,LLM-GA_depth3_p0.1_mean,LLM-GA_depth3_p0.1_std,LLM-GA_depth3_p0.3_mean,LLM-GA_depth3_p0.3_std,LLM-GA_depth3_p0.5_mean,LLM-GA_depth3_p0.5_std,LLM-GA_depth3_p0.7_mean,LLM-GA_depth3_p0.7_std,LLM-GA_depth3_p0.9_mean,LLM-GA_depth3_p0.9_std
27,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002240353923528,3.926246425605172e-06,-1816.2963984646944,1654.2457072430282,-1814.466708750891,1654.772454351026,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
28,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1814.466708750891,1654.772454351026,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
29,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1781.0421987708523,1591.661450002089,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
30,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1781.0421987708523,1591.661450002089,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
31,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1781.0421987708523,1591.661450002089,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
32,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1781.0421987708523,1591.661450002089,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
33,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1110.8606846490475,558.1036298257496,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
34,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1110.8606846490475,558.1036298257496,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
35,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1110.8606846490475,558.1036298257496,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
36,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.500206824708661,3.095896648743805e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
37,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
38,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
39,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
40,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1781.04770671514,1591.6598641423698,-1782.8659473182256,1591.1404339335852
41,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1112.6844331964205,558.8075302159006,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1516.7908951261945,1747.8290184542861,-1782.8659473182256,1591.1404339335852
42,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1782.8659473182256,1591.1404339335852,-1516.7908951261945,1747.8290184542861,-1782.8659473182256,1591.1404339335852
43,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1091.6037243747983,548.3989186532805,-1516.7908951261945,1747.8290184542861,-1782.8659473182256,1591.1404339335852
44,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1091.6037243747983,548.3989186532805,-1516.7908951261945,1747.8290184542861,-1782.8659473182256,1591.1404339335852
45,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1091.6037243747983,548.3989186532805,-1516.7908951261945,1747.8290184542861,-1782.8659473182256,1591.1404339335852
46,-1.5001450063414876,0.0,-1.5001450063414876,0.0,-1.5002057721049356,3.0389249652943768e-05,-1816.2963984646944,1654.2457072430282,-1100.2863841701933,551.4505809453655,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1110.8938333601177,558.1162192385807,-1112.6844331964205,558.8075302159006,-827.7438450180449,676.9625959033309,-1518.986810248563,1747.5866385650886,-1782.8659473182256,1591.1404339335852,-1091.6037243747983,548.3989186532805,-1516.7908951261945,1747.8290184542861,-1782.8659473182256,1591.1404339335852
