iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
24,-1.5001721606265028,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
25,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
26,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
27,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
28,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
29,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
30,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
31,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
32,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
33,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
34,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
35,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
36,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
37,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
38,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
39,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
40,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
41,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
42,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
43,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
44,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
45,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-805.948855167217,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
46,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-625.9695633710406,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
47,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-625.9695633710406,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
48,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-625.9695633710406,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
49,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-625.9695633710406,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
50,-1.5001721606264788,-1.5001721606264788,-1.500233113921765,-805.948855167217,-805.948855167217,-625.9695633710406,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934,-804.5620362821934
