iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
15,-1.5002099522799428,-1.5002099522799428,-4946.35457789334,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
16,-1.5002099522799428,-1.5002099522799428,-4946.35457789334,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
17,-1.5002099522799428,-1.5002099522799428,-4946.35457789334,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
18,-1.5002099522799428,-1.5002099522799428,-4946.35457789334,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
19,-1.5002099522799428,-1.5002099522799428,-4946.347883485856,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
20,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
21,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
22,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
23,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974
24,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
25,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
26,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
27,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
28,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.358150081364,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
29,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
30,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
31,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
32,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
33,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
34,-1.5002099522799428,-1.5002099522799428,-1.5002339151690267,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
35,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
36,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
37,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
38,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
39,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
40,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
41,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
42,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
43,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
44,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
45,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
46,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
47,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
48,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
49,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
50,-1.5002099522799428,-1.5002099522799428,-1.5002202722789797,-4946.357110717103,-4946.304630630144,-4946.345183735619,-4946.34518376974,-4946.319369118448,-4946.34518376974,-1.5002099522799428,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.34518376974
