iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
10,-1480.9629608889072,-1.5002217128639603,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
11,-1.500232354498628,-1.5002217128639603,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
12,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
13,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
14,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
15,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
16,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
17,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
18,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
19,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
20,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
21,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
22,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
23,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
24,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
25,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
26,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
27,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
28,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
29,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
30,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
31,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
32,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
33,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
34,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
35,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
36,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
37,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
38,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
39,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
40,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
41,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
42,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
43,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
44,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
45,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
46,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
47,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
48,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
49,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
50,-1.5001450063414876,-1.5001450063414876,-1.5002202691147566,-1481.0592494534517,-1428.187747059181,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1480.9629608889072,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517,-1481.0592494534517
