iteration,RBF_BO_mean,RBF_BO_std,HyperKappa_BO_mean,HyperKappa_BO_std,Random_mean,Random_std,LLM-GA_unrestricted_p0.05_mean,LLM-GA_unrestricted_p0.05_std,LLM-GA_unrestricted_p0.1_mean,LLM-GA_unrestricted_p0.1_std,LLM-GA_unrestricted_p0.3_mean,LLM-GA_unrestricted_p0.3_std,LLM-GA_unrestricted_p0.5_mean,LLM-GA_unrestricted_p0.5_std,LLM-GA_unrestricted_p0.7_mean,LLM-GA_unrestricted_p0.7_std,LLM-GA_unrestricted_p0.9_mean,LLM-GA_unrestricted_p0.9_std,LLM-GA_depth3_p0.05_mean,LLM-GA_depth3_p0.05_std,LLM-GA_depth3_p0.1_mean,LLM-GA_depth3_p0.1_std,LLM-GA_depth3_p0.3_mean,LLM-GA_depth3_p0.3_std,LLM-GA_depth3_p0.5_mean,LLM-GA_depth3_p0.5_std,LLM-GA_depth3_p0.7_mean,LLM-GA_depth3_p0.7_std,LLM-GA_depth3_p0.9_mean,LLM-GA_depth3_p0.9_std
10,-548.3650910998048,1093.7297328044092,-1.5002235976520146,5.0036668466623275e-06,-582.2674034595586,1099.048934726468,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107348896453,1883.344648352912,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1150.1602268240608,1380.8803000035691,-2139.1107509690796,1883.3446723194522,-1498.4904575613416,1955.355285013572,-1499.7901446034916,1954.3617803753257
11,-1.5002242995338455,4.875865263292876e-06,-1.5002210368572624,6.129992219605641e-07,-582.2674034595586,1099.048934726468,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107348896453,1883.344648352912,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1150.1602268240608,1380.8803000035691,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-1499.7901446034916,1954.3617803753257
12,-1.5002242995338455,4.875865263292876e-06,-1.5002210368572624,6.129992219605641e-07,-582.2674034595586,1099.048934726468,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107348896453,1883.344648352912,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1150.1602268240608,1380.8803000035691,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-1499.7901446034916,1954.3617803753257
13,-1.5002242995338455,4.875865263292876e-06,-1.5002207303576511,0.0,-580.9090955128429,1099.7614342553288,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107348896453,1883.344648352912,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-1499.7901446034916,1954.3617803753257
14,-1.5002242106512367,4.699471837740833e-06,-1.5002207303576511,0.0,-49.5322943657883,58.82702458582558,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107348896453,1883.344648352912,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-1387.186568809289,1913.804027692656
15,-1.5002216498564842,7.507676532632351e-07,-1.5002207303576511,0.0,-49.5322943657883,58.82702458582558,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107348896453,1883.344648352912,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-1387.186568809289,1913.804027692656
16,-1.5002216498564842,7.507676532632351e-07,-1.5002207303576511,0.0,-49.5322943657883,58.82702458582558,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107348896453,1883.344648352912,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-769.6561533798133,890.1447909417609
17,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-49.5322943657883,58.82702458582558,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-769.6561533798133,890.1447909417609
18,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-25.516262867353596,48.03206407957587,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-768.3564824170974,891.2599586321653
19,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-25.516262867353596,48.03206407957587,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-768.3564824170974,891.2599586321653
20,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-1.5002288081241457,5.991664810174065e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-768.3564824170974,891.2599586321653
21,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-1.5002288081241457,5.991664810174065e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-2026.5071751748771,1879.915587276793,-2053.88330630185,1842.3962374765786,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-768.3564824170974,891.2599586321653
22,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-1.5002288081241286,5.99166479675772e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-2026.5071751748771,1879.915587276793,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-768.3564824170974,891.2599586321653
23,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-1.5002288081241286,5.99166479675772e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-2026.5071751748771,1879.915587276793,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-768.3564824170974,891.2599586321653
24,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-1.5002288081241286,5.99166479675772e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1037.5566510298584,1292.7517676899815,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
25,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-1.5002288081241286,5.99166479675772e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1037.5566510298584,1292.7517676899815,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
26,-1.5002210368572622,6.12999221960564e-07,-1.5002207303576511,0.0,-1.5002288081241286,5.99166479675772e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1037.5566510298584,1292.7517676899815,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
27,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002288081241286,5.99166479675772e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1014.8402904785547,1309.5367726679922,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
28,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1014.8402904785547,1309.5367726679922,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
29,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1014.8402904785547,1309.5367726679922,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
30,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1014.8402904785547,1309.5367726679922,-2053.883290222416,1842.3962122335477,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
31,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2139.1107509690796,1883.3446723194522,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
32,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
33,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1521.5803355396038,1267.032419610245,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
34,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
35,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
36,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
37,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
38,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
39,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
40,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
41,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
42,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.1093077952733,1883.3462183189613,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
43,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.108617365457,1883.3469579428117,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
44,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.108617365457,1883.3469579428117,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
45,-1.5002207303576511,0.0,-1.5002207303576511,0.0,-1.5002287925392417,5.979440089275154e-06,-2139.108617365457,1883.3469579428117,-2139.1107509690796,1883.3446723194522,-1869.9105823563186,1806.4333463011953,-2139.1107509690796,1883.3446723194522,-2139.1107509690796,1883.3446723194522,-1252.3801669268428,994.5385102166812,-1014.8402904785547,1309.5367726679922,-2029.867258708396,1868.0319527713368,-1126.1441953100414,1399.479293708583,-2026.5071751748771,1879.915587276793,-880.9600582112998,1044.3147931125854,-745.6401218657936,908.7316676466047
