iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
10,-1.5001721606265028,-1.5001721606265028,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
11,-1.5001721606265028,-1.5001721606265028,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
12,-1.5001721606265028,-1.5001721606265028,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
13,-1.5001721606265028,-1.5001721606265028,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
14,-1.5001721606265028,-1.5001721606265028,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
15,-1.5001721606265028,-1.5001721606264788,-968.5228951060897,-968.5228951060897,-968.5228951060897,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
16,-1.5001721606265028,-1.5001721606264788,-968.5228951060897,-968.5228951060897,-627.5125344688385,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
17,-1.5001721606264788,-1.5001721606264788,-968.5228951060897,-968.5228951060897,-627.5125344688385,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
18,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
19,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
20,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-968.5228951060897,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-967.5644598556459,-1.5002296725319524,-804.5620362821934
21,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
22,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
23,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-968.5228951060897,-967.5644598556459,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
24,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-968.5228951060897,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
25,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-968.5228951060897,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
26,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
27,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
28,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
29,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
30,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
31,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
32,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
33,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
34,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
35,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
36,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-968.5228951060897,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
37,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
38,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
39,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
40,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
41,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
42,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
43,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
44,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
45,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
46,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
47,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
48,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
49,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
50,-1.5001721606264788,-1.5001721606264788,-1.5001721606265028,-968.5228951060897,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-627.5125344688385,-804.5620362821934,-1.5002296725319524,-804.5620362821934,-804.5620362821934,-1.5002296725319524,-804.5620362821934
