iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
10,-1.5001586668724798,-1.5001586668724798,-1459.4208916914079,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
11,-1.5001586668724798,-1.5001586668724798,-1459.4208916914079,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
12,-1.5001586668724798,-1.5001586668724798,-1459.4208916914079,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
13,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
14,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
15,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
16,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
17,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
18,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
19,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062
20,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-1379.7680116887727
21,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-1379.7680116887727
22,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-1299.9819489628585,-1379.7680116887727
23,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-1299.9819489628585,-1379.7680116887727
24,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-1299.9819489628585,-1379.7680116887727
25,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-1299.9819489628585,-1379.7680116887727
26,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-1299.9819489628585,-1379.7680116887727
27,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-1299.9819489628585,-1379.7680116887727
28,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-2031.941939779802,-1299.9819489628585,-1379.7680116887727
29,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
30,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
31,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
32,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
33,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
34,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
35,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
36,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
37,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
38,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
39,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
40,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
41,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
42,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
43,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
44,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
45,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
46,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
47,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
48,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
49,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
50,-1.5001586668724798,-1.5001586668724798,-1.500233947330675,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2114.937061832062,-1472.7435309181978,-2114.937061832062,-2031.941939779802,-2114.937061832062,-2114.937061832062,-1379.7680116887727,-1299.9819489628585,-1379.7680116887727
