iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
10,-2735.8245567086233,-1.5002207303576511,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
11,-1.5002339787444585,-1.5002207303576511,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
12,-1.5002339787444585,-1.5002207303576511,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
13,-1.5002339787444585,-1.5002207303576511,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
14,-1.5002335343314135,-1.5002207303576511,-121.58039102650491,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
15,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
16,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
17,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-7.998588269986833
18,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
19,-1.500222262855706,-1.5002207303576511,-121.58039102650491,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
20,-1.500222262855706,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
21,-1.500222262855706,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
22,-1.500222262855706,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
23,-1.500222262855706,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
24,-1.500222262855706,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
25,-1.500222262855706,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
26,-1.500222262855706,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
27,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
28,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
29,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
30,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
31,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
32,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
33,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
34,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
35,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
36,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
37,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
38,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
39,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
40,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
41,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
42,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
43,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
44,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
45,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
46,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
47,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
48,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
49,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
50,-1.5002207303576511,-1.5002207303576511,-1.5002207303576511,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-3204.6016200979266,-1858.6007770341216,-3204.6016200979266,-2778.464396761778,-3204.6016200979266,-3204.6016200979266,-1.50023345640698,-1.50023345640698
