iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
22,-1.5001450063414876,-1.5001450063414876,-1.5002310597599458,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
23,-1.5001450063414876,-1.5001450063414876,-1.5002310597599458,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
24,-1.5001450063414876,-1.5001450063414876,-1.5002310597599458,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
25,-1.5001450063414876,-1.5001450063414876,-1.5002310597599458,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
26,-1.5001450063414876,-1.5001450063414876,-1.5002310597599458,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
27,-1.5001450063414876,-1.5001450063414876,-1.5002310597599458,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
28,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
29,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
30,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
31,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
32,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
33,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
34,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
35,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
36,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
37,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
38,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
39,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
40,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
41,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
42,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
43,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
44,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
45,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
46,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
47,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
48,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
49,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
50,-1.5001450063414876,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1.5001450063414876,-1.5001450063414876,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093,-1320.7995417901093
