iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
10,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.359385035089,-4946.34935497713,-4946.345183735619,-4946.352098869925,-4946.354578153237,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.355464896902,-4946.345183735619,-4946.345183735619
11,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.359385035089,-4946.34935497713,-4946.345183735619,-4946.352098869925,-4946.354578153237,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.355464896902,-4946.345183735619,-4946.345183735619
12,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.359385035089,-4946.34935497713,-4946.345183735619,-4946.352098869925,-4946.354578153237,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.355464896902,-4946.345183735619,-4946.345183735619
13,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.359385035089,-4946.34935497713,-4946.345183735619,-4946.352098869925,-4946.354578153237,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.355464896902,-4946.345183735619,-4946.345183735619
14,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.359385035089,-4946.34935497713,-4946.345183735619,-4946.352098869925,-4946.354578153237,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.355464896902,-4946.345183735619,-4946.345183735619
15,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.354578153237,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.355464896902,-4946.345183735619,-4946.345183735619
16,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.345183735619,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.355464896902,-4946.345183735619,-4946.345183735619
17,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.352098869925,-4946.345183735619,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.355464896902,-4946.345183735619,-4946.345183735619
18,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.355464896902,-4946.345183735619,-4946.345183735619
19,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.355464896902,-4946.345183735619,-4946.345183735619
20,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.359385035089,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.355464896902,-4946.345183735619,-4946.345183735619
21,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.359385035089,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.355464896902,-4946.345183735619,-4946.345183735619
22,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.359385035089,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.355464896902,-1.5002099522799428,-4946.345183735619
23,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.359385035089,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.355464896902,-1.5002099522799428,-4946.345183735619
24,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.35612539363,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.355464896902,-1.5002099522799428,-4946.345183735619
25,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.35612539363,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.355464896902,-1.5002099522799428,-4946.345183735619
26,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.35612539363,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.355464896902,-1.5002099522799428,-4946.345183735619
27,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.35612539363,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.355464896902,-1.5002099522799428,-4946.345183735619
28,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.352098869925,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.35612539363,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
29,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.35612539363,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
30,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.35612539363,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
31,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
32,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
33,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
34,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
35,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
36,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
37,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
38,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
39,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
40,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
41,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
42,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
43,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
44,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
45,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
46,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
47,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
48,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
49,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
50,-1.5002099522799428,-1.5002099522799428,-349.0200069028415,-4946.34518376974,-4946.34518376974,-4946.345183735619,-4946.34518376974,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.345183735619,-4946.34518376974,-4946.34518376974,-1.5002099522799428,-4946.345183735619
