iteration,RBF_BO_mean,RBF_BO_std,HyperKappa_BO_mean,HyperKappa_BO_std,Random_mean,Random_std,LLM-GA_unrestricted_p0.05_mean,LLM-GA_unrestricted_p0.05_std,LLM-GA_unrestricted_p0.1_mean,LLM-GA_unrestricted_p0.1_std,LLM-GA_unrestricted_p0.3_mean,LLM-GA_unrestricted_p0.3_std,LLM-GA_unrestricted_p0.5_mean,LLM-GA_unrestricted_p0.5_std,LLM-GA_unrestricted_p0.7_mean,LLM-GA_unrestricted_p0.7_std,LLM-GA_unrestricted_p0.9_mean,LLM-GA_unrestricted_p0.9_std,LLM-GA_depth3_p0.05_mean,LLM-GA_depth3_p0.05_std,LLM-GA_depth3_p0.1_mean,LLM-GA_depth3_p0.1_std,LLM-GA_depth3_p0.3_mean,LLM-GA_depth3_p0.3_std,LLM-GA_depth3_p0.5_mean,LLM-GA_depth3_p0.5_std,LLM-GA_depth3_p0.7_mean,LLM-GA_depth3_p0.7_std,LLM-GA_depth3_p0.9_mean,LLM-GA_depth3_p0.9_std
10,-990.4556548404319,1977.9108751757126,-71.00417039005097,139.00791825639527,-3037.901359796785,2339.918855323825,-3957.370779457153,1977.935274491945,-3957.3579430600903,1977.928856261913,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.360736461732,1977.9302529406064,-3957.368916993821,1977.9343432428004,-3957.3653459199368,1977.932557676722,-3957.362637481606,1977.9312034273999,-3957.366728961795,1977.9332492089454,-3957.3662290993116,1977.9329992729001,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
11,-990.4556537927731,1977.910875699542,-71.00416934239225,139.0079187802246,-3037.901359796785,2339.918855323825,-3957.370779457153,1977.935274491945,-3957.3579430600903,1977.928856261913,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.360736461732,1977.9302529406064,-3957.368916993821,1977.9343432428004,-2968.4099068720216,2422.4716148787625,-2968.4071984336906,2422.4694034430786,-3957.366728961795,1977.9332492089454,-3957.3662290993116,1977.9329992729001,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
12,-990.4556537927731,1977.910875699542,-1.5002099522799428,0.0,-3037.901359796785,2339.918855323825,-3957.370779457153,1977.935274491945,-3957.355361101989,1977.9275652425506,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.360736461732,1977.9302529406064,-3957.368916993821,1977.9343432428004,-2968.4099068720216,2422.4716148787625,-2968.4071984336906,2422.4694034430786,-3957.3640205084675,1977.9318949544916,-3957.3662290993116,1977.9329992729001,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
13,-71.0041735469754,139.00791667793328,-1.5002099522799428,0.0,-2048.94592281287,2369.1251429701874,-3957.370779457153,1977.935274491945,-3957.355361101989,1977.9275652425506,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.360736461732,1977.9302529406064,-3957.367533970236,1977.933651721626,-2968.4099068720216,2422.4716148787625,-2968.4071984336906,2422.4694034430786,-3957.3640205084675,1977.9318949544916,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
14,-71.0041735469754,139.00791667793328,-1.5002099522799428,0.0,-2048.945426982716,2369.1245365766104,-3957.370779457153,1977.935274491945,-3957.355361101989,1977.9275652425506,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.360736461732,1977.9302529406064,-3957.367533970236,1977.933651721626,-2968.4099068720216,2422.4716148787625,-2968.4071984336906,2422.4694034430786,-3957.3640205084675,1977.9318949544916,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
15,-71.00417039005097,139.00791825639527,-1.5002099522799428,0.0,-2048.945426982716,2369.1245365766104,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.360736461732,1977.9302529406064,-3957.3654777483243,1977.932623592738,-2968.4077383905624,2422.4698443162188,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
16,-71.00417039005097,139.00791825639527,-1.5002099522799428,0.0,-2048.945426982716,2369.1245365766104,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.3588575782087,1977.9293134749137,-3957.3654777483243,1977.932623592738,-2968.4077383905624,2422.4698443162188,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
17,-71.00417039005097,139.00791825639527,-1.5002099522799428,0.0,-2048.945426982716,2369.1245365766104,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3640205152915,1977.9318949579038,-3957.3588575782087,1977.9293134749137,-3957.3654777483243,1977.932623592738,-2968.4077383905624,2422.4698443162188,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
18,-71.00416934239226,139.0079187802246,-1.5002099522799428,0.0,-1059.9750534037705,1947.845464009918,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3626374952546,1977.931203434224,-3957.3588575782087,1977.9293134749137,-3957.3654777483243,1977.932623592738,-2968.4077383905624,2422.4698443162188,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
19,-71.00416934239226,139.0079187802246,-1.5002099522799428,0.0,-1059.9737145222737,1947.8427926472693,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3626374952546,1977.931203434224,-3957.3588575782087,1977.9293134749137,-3957.3654777483243,1977.932623592738,-2968.4077383905624,2422.4698443162188,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
20,-71.00416934239226,139.0079187802246,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3626374952546,1977.931203434224,-3957.3588575782087,1977.9293134749137,-3957.3654777483243,1977.932623592738,-2968.4077383905624,2422.4698443162188,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
21,-1.500214156863089,8.409166292278059e-06,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3626374952546,1977.931203434224,-3957.3588575782087,1977.9293134749137,-3957.3654777483243,1977.932623592738,-2968.4077383837384,2422.4698443106467,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-3957.362637481606,1977.9312034273999,-3957.3626374884307,1977.9312034308123
22,-1.5002141568630882,8.409166290945791e-06,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.3626374952546,1977.931203434224,-3957.3588575782087,1977.9293134749137,-3957.3651342682797,1977.9324518505018,-2968.4077383837384,2422.4698443106467,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-2968.393642724938,2422.4583353796565,-3957.3626374884307,1977.9312034308123
23,-1.5002141568630882,8.409166290945791e-06,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3651342682797,1977.9324518505018,-2968.4077383837384,2422.4698443106467,-2968.4071984336906,2422.4694034430786,-3957.3626374884307,1977.9312034308123,-3957.364350240642,1977.932059826157,-2968.393642724938,2422.4583353796565,-3957.3626374884307,1977.9312034308123
24,-1.5002141568630882,8.409166290945791e-06,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3644823399873,1977.9321258775215,-2968.407738377238,2422.4698443053394,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.364350240642,1977.932059826157,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
25,-1.50021201627975,4.1279996147558505e-06,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3644823399873,1977.9321258775215,-2968.407738377238,2422.4698443053394,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.364350240642,1977.932059826157,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
26,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3644823399873,1977.9321258775215,-2968.407738377238,2422.4698443053394,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.364350240642,1977.932059826157,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
27,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418460813617,139.00791114735273,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3644823399873,1977.9321258775215,-2968.407738377238,2422.4698443053394,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.364350240642,1977.932059826157,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
28,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418040355302,139.00791324964447,-3957.36932222412,1977.934545861993,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3644823399873,1977.9321258775215,-2968.407738377238,2422.4698443053394,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
29,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418040355302,139.00791324964447,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3644823399873,1977.9321258775215,-2968.407738370643,2422.4698442999547,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
30,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418040355302,139.00791324964447,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.3588575782087,1977.9293134749137,-3957.3644823399873,1977.9321258775215,-2968.407738370643,2422.4698442999547,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
31,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418040355302,139.00791324964447,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-2968.407738370643,2422.4698442999547,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
32,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418040355302,139.00791324964447,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-2968.393642718114,2422.4583353740845,-3957.3626374884307,1977.9312034308123
33,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418040355302,139.00791324964447,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
34,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00418040355302,139.00791324964447,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
35,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
36,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
37,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
38,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
39,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
40,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
41,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
42,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
43,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
44,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
45,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
46,-1.5002099522799428,0.0,-1.5002099522799428,0.0,-71.00417767497501,139.00791461393337,-3957.3677313312305,1977.9337504041152,-3957.354526860511,1977.927148109729,-3957.3626374747814,1977.9312034239877,-3957.36229401521,1977.9310316913711,-3957.357474558172,1977.9286219467215,-3957.3622940083856,1977.931031687959,-1979.4387436071513,2422.470066439184,-2968.4071984336906,2422.4694034430786,-3957.362637481606,1977.9312034273999,-3957.36229401521,1977.9310316913711,-1979.4246479614462,2422.452802964068,-3957.3626374884307,1977.9312034308123
