iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
0,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
1,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
2,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
3,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
4,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
5,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
6,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
7,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
8,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
9,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
10,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
11,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788,-1.5001721606264788
